schema_name,table_name,table_type,column_name,column_position,data_type,is_nullable,column_comment
core,users,table,updated_at,17,timestamp with time zone,NO,Timestamp with timezone when the user record was last modified
core,webhook_deliveries,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
core,webhook_deliveries,table,event_id,2,uuid,NO,Webhook event this delivery attempt belongs to → core.webhook_events.id
core,webhook_deliveries,table,attempt_number,3,integer,NO,Sequential attempt number for this event (1-based)
core,webhook_deliveries,table,status_code,4,integer,YES,HTTP status code returned by the remote endpoint (NULL if connection failed)
core,webhook_deliveries,table,response_body,5,text,YES,Response body returned by the remote endpoint (truncated for large responses)
core,webhook_deliveries,table,duration_ms,6,integer,YES,Round-trip request duration in milliseconds
core,webhook_deliveries,table,error_message,7,text,YES,"Error message if the delivery failed (timeout, DNS, connection refused, etc.)"
core,webhook_deliveries,table,created_at,8,timestamp with time zone,NO,Timestamp with timezone when the delivery attempt was made
core,webhook_events,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
core,webhook_events,table,subscription_id,2,uuid,NO,Webhook subscription this event is queued for → core.webhook_subscriptions.id
core,webhook_events,table,event_type,3,character varying(100),NO,"Type of event (e.g., order.created, invoice.posted)"
core,webhook_events,table,payload,4,jsonb,NO,JSONB event payload to be delivered
core,webhook_events,table,status,5,character varying(20),NO,"Delivery status (pending, delivered, failed, dead_letter)"
core,webhook_events,table,attempts,6,integer,NO,Number of delivery attempts made so far
core,webhook_events,table,max_attempts,7,integer,NO,Maximum delivery attempts before moving to dead letter (default: 5)
core,webhook_events,table,last_attempt_at,8,timestamp with time zone,YES,Timestamp with timezone of the most recent delivery attempt
core,webhook_events,table,next_retry_at,9,timestamp with time zone,YES,Timestamp with timezone when the next retry should be attempted
core,webhook_events,table,created_at,10,timestamp with time zone,NO,Timestamp with timezone when the event was queued
core,webhook_subscriptions,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
core,webhook_subscriptions,table,entity_id,2,uuid,NO,Entity/branch owning this subscription → core.branches.id
core,webhook_subscriptions,table,url,3,text,NO,HTTPS endpoint URL where webhook payloads are delivered
core,webhook_subscriptions,table,signing_secret,4,text,NO,HMAC-SHA256 secret used to sign outgoing payloads for verification
core,webhook_subscriptions,table,events,5,text[],NO,"Text array of event types this subscription listens for (e.g., {order.created,invoice.posted})"
core,webhook_subscriptions,table,is_active,6,boolean,NO,Whether this subscription is actively receiving events
core,webhook_subscriptions,table,description,7,character varying(255),YES,Optional human-readable description of the subscription purpose
core,webhook_subscriptions,table,created_by,8,uuid,NO,User who created this subscription → core.users.id
core,webhook_subscriptions,table,created_at,9,timestamp with time zone,NO,Timestamp with timezone when the subscription was created
core,webhook_subscriptions,table,updated_at,10,timestamp with time zone,NO,Timestamp with timezone when the subscription was last modified
core,webhook_subscriptions,table,deleted_at,11,timestamp with time zone,YES,Timestamp with timezone when the subscription was soft-deleted (NULL if active)
crm,buying_groups,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,buying_groups,table,code,2,character varying(20),NO,Unique short code for the buying group
crm,buying_groups,table,name,3,character varying(255),NO,Name of the buying group
crm,buying_groups,table,description,4,text,YES,Optional description of the buying group
crm,buying_groups,table,discount_percentage,5,"numeric(5,2)",YES,"Default group discount percentage, precision 5 scale 2 (e.g., 10.50)"
crm,buying_groups,table,is_active,6,boolean,NO,Whether this buying group is currently active
crm,buying_groups,table,created_at,7,timestamp with time zone,NO,Timestamp with timezone when the buying group was created
crm,buying_groups,table,updated_at,8,timestamp with time zone,NO,Timestamp with timezone when the buying group was last modified
crm,contact_document_routing,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,contact_document_routing,table,contact_id,2,uuid,NO,Contact this routing rule belongs to → crm.trading_partner_contacts.id
crm,contact_document_routing,table,document_type,3,character varying(50),NO,"Document type to route (e.g., invoice, purchase_order, statement)"
crm,contact_document_routing,table,delivery_method,4,character varying(30),NO,"How the document is delivered (email, portal, print)"
crm,contact_document_routing,table,email_address,5,character varying(255),YES,Override email address for delivery (defaults to contact email if NULL)
crm,contact_document_routing,table,is_active,6,boolean,NO,Whether this routing rule is currently active
crm,contact_document_routing,table,deleted_at,7,timestamp with time zone,YES,Timestamp with timezone when the routing rule was soft-deleted (NULL if active)
crm,contact_document_routing,table,created_at,8,timestamp with time zone,NO,Timestamp with timezone when the routing rule was created
crm,contact_document_routing,table,updated_at,9,timestamp with time zone,NO,Timestamp with timezone when the routing rule was last modified
crm,customer_buying_groups,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,customer_buying_groups,table,customer_id,2,uuid,NO,Customer linked to the buying group → crm.customers.id
crm,customer_buying_groups,table,buying_group_id,3,uuid,NO,Buying group the customer is a member of → crm.buying_groups.id
crm,customer_buying_groups,table,joined_at,4,timestamp with time zone,NO,Timestamp with timezone when the customer joined the buying group
crm,customer_buying_groups,table,created_at,5,timestamp with time zone,NO,Timestamp with timezone when the junction record was created
crm,customer_delivery_addresses,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,customer_delivery_addresses,table,customer_id,2,uuid,NO,Customer this delivery address belongs to → crm.customers.id
crm,customer_delivery_addresses,table,address_code,3,character varying(30),NO,"Short code identifying the delivery address (e.g., MAIN, WH01)"
crm,customer_delivery_addresses,table,address_name,4,character varying(255),NO,"Descriptive name for the delivery address (e.g., Head Office, Warehouse 1)"
crm,customer_delivery_addresses,table,address_line1,5,character varying(255),NO,First line of the street address
crm,customer_delivery_addresses,table,address_line2,6,character varying(255),YES,Second line of the street address (optional)
crm,customer_delivery_addresses,table,city,7,character varying(100),YES,City or town
crm,customer_delivery_addresses,table,province,8,character varying(100),YES,Province or state
crm,customer_delivery_addresses,table,postal_code,9,character varying(20),YES,Postal or ZIP code
crm,customer_delivery_addresses,table,country,10,character varying(100),YES,Country name (default: South Africa)
crm,customer_delivery_addresses,table,contact_name,11,character varying(255),YES,Name of the on-site delivery contact
crm,customer_delivery_addresses,table,contact_phone,12,character varying(50),YES,Phone number of the on-site delivery contact
crm,customer_delivery_addresses,table,is_default,13,boolean,NO,Whether this is the default delivery address for the customer
crm,customer_delivery_addresses,table,is_active,14,boolean,NO,Whether this delivery address is currently active
crm,customer_delivery_addresses,table,deleted_at,15,timestamp with time zone,YES,Timestamp with timezone when the address was soft-deleted (NULL if active)
crm,customer_delivery_addresses,table,created_at,16,timestamp with time zone,NO,Timestamp with timezone when the address was created
crm,customer_delivery_addresses,table,updated_at,17,timestamp with time zone,NO,Timestamp with timezone when the address was last modified
crm,customer_groups,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,customer_groups,table,code,2,character varying(30),NO,Unique short code for the customer group
crm,customer_groups,table,name,3,character varying(255),NO,Name of the customer group
crm,customer_groups,table,description,4,text,YES,Optional description of the customer group purpose
crm,customer_groups,table,is_active,5,boolean,NO,Whether this customer group is currently active
crm,customer_groups,table,created_at,6,timestamp with time zone,NO,Timestamp with timezone when the group was created
crm,customer_groups,table,updated_at,7,timestamp with time zone,NO,Timestamp with timezone when the group was last modified
crm,customers,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,customers,table,code,2,character varying(20),NO,"Unique customer account code (e.g., CUST001)"
crm,customers,table,name,3,character varying(255),NO,Registered legal name of the customer
crm,customers,table,trading_name,4,character varying(255),YES,Trading-as name if different from the legal name
crm,customers,table,email,5,character varying(255),YES,Primary email address for the customer account
crm,customers,table,phone,6,character varying(50),YES,Primary phone number for the customer account
crm,customers,table,vat_number,7,character varying(50),YES,South African VAT registration number
crm,customers,table,registration_number,8,character varying(50),YES,Company registration number (CIPC)
crm,customers,table,billing_address,9,text,YES,Default billing/invoicing address (free text)
crm,customers,table,delivery_address,10,text,YES,Default delivery address (free text; see customer_delivery_addresses for multiple)
crm,customers,table,credit_limit,11,"numeric(19,2)",YES,"Maximum outstanding credit allowed, precision 19 scale 2 (default: 0.00)"
crm,customers,table,credit_control_behaviour,12,character varying(30),YES,"How to enforce the credit limit (hard_stop, warn, none)"
crm,customers,table,payment_terms_days,13,character varying(10),YES,Deprecated — use payment_term_id instead; legacy payment terms in days
crm,customers,table,payment_term_id,14,uuid,YES,Payment terms applied to this customer → finance.payment_terms.id
crm,customers,table,customer_type,15,character varying(50),YES,"Classification of the customer (e.g., retailer, wholesaler, distributor)"
crm,customers,table,contact_name,16,character varying(255),YES,Name of the primary contact person at the customer
crm,customers,table,contact_email,17,character varying(255),YES,Email of the primary contact person at the customer
crm,customers,table,contact_phone,18,character varying(50),YES,Phone of the primary contact person at the customer
crm,customers,table,currency,19,character varying(3),YES,ISO 4217 transaction currency for the customer (default: ZAR)
crm,customers,table,price_list_id,20,uuid,YES,UUID of the price list assigned to this customer
crm,customers,table,invoicing_frequency,21,character varying(30),YES,"How often invoices are generated (per_dispatch, weekly, monthly)"
crm,customers,table,is_active,22,boolean,NO,Whether the customer account is active
crm,customers,table,notes,23,text,YES,Free-text internal notes about the customer
crm,customers,table,customer_group_id,24,uuid,YES,Customer group for reporting/pricing → crm.customer_groups.id
crm,customers,table,entity_id,25,uuid,YES,Entity/branch the customer belongs to → core.branches.id
crm,customers,table,deleted_at,26,timestamp with time zone,YES,Timestamp with timezone when the customer was soft-deleted (NULL if active)
crm,customers,table,created_at,27,timestamp with time zone,NO,Timestamp with timezone when the customer record was created
crm,customers,table,updated_at,28,timestamp with time zone,NO,Timestamp with timezone when the customer record was last modified
crm,trading_partner_contacts,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,trading_partner_contacts,table,partner_type,2,character varying(20),NO,"Type of trading partner (customer, vendor)"
crm,trading_partner_contacts,table,partner_id,3,uuid,NO,UUID of the customer or vendor this contact belongs to
crm,trading_partner_contacts,table,first_name,4,character varying(100),NO,Contact first name
crm,trading_partner_contacts,table,last_name,5,character varying(100),NO,Contact last name
crm,trading_partner_contacts,table,email,6,character varying(255),YES,Contact email address
crm,trading_partner_contacts,table,phone,7,character varying(50),YES,Contact landline phone number
crm,trading_partner_contacts,table,mobile,8,character varying(50),YES,Contact mobile phone number
crm,trading_partner_contacts,table,job_title,9,character varying(100),YES,"Contact job title or role (e.g., Procurement Manager)"
crm,trading_partner_contacts,table,department,10,character varying(100),YES,"Department the contact works in (e.g., Accounts, Purchasing)"
crm,trading_partner_contacts,table,is_primary,11,boolean,NO,Whether this is the primary contact for the trading partner
crm,trading_partner_contacts,table,is_active,12,boolean,NO,Whether this contact is currently active
crm,trading_partner_contacts,table,notes,13,text,YES,Free-text notes about the contact
crm,trading_partner_contacts,table,deleted_at,14,timestamp with time zone,YES,Timestamp with timezone when the contact was soft-deleted (NULL if active)
crm,trading_partner_contacts,table,created_at,15,timestamp with time zone,NO,Timestamp with timezone when the contact was created
crm,trading_partner_contacts,table,updated_at,16,timestamp with time zone,NO,Timestamp with timezone when the contact was last modified
crm,vendor_banking_change_requests,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,vendor_banking_change_requests,table,vendor_id,2,uuid,NO,Vendor whose banking details are being changed → crm.vendors.id
crm,vendor_banking_change_requests,table,banking_detail_id,3,uuid,YES,Existing banking detail being modified (NULL for new additions) → crm.vendor_banking_details.id
crm,vendor_banking_change_requests,table,change_type,4,character varying(20),NO,"Type of change requested (create, update, delete)"
crm,vendor_banking_change_requests,table,old_values,5,text,YES,JSON snapshot of the banking detail values before the change
crm,vendor_banking_change_requests,table,new_values,6,text,NO,JSON snapshot of the proposed new banking detail values
crm,vendor_banking_change_requests,table,status,7,character varying(20),NO,"Approval workflow status (Pending, Approved, Rejected)"
crm,vendor_banking_change_requests,table,requested_by,8,uuid,NO,User who initiated the change request → core.users.id
crm,vendor_banking_change_requests,table,requested_at,9,timestamp with time zone,NO,Timestamp with timezone when the change was requested
crm,vendor_banking_change_requests,table,approved_by,10,uuid,YES,User who approved the change (four-eyes principle) → core.users.id
crm,vendor_banking_change_requests,table,approved_at,11,timestamp with time zone,YES,Timestamp with timezone when the change was approved
crm,vendor_banking_change_requests,table,rejected_by,12,uuid,YES,User who rejected the change request → core.users.id
crm,vendor_banking_change_requests,table,rejected_at,13,timestamp with time zone,YES,Timestamp with timezone when the change was rejected
crm,vendor_banking_change_requests,table,rejection_reason,14,text,YES,Reason provided by the rejector for declining the change
crm,vendor_banking_change_requests,table,created_at,15,timestamp with time zone,NO,Timestamp with timezone when the change request record was created
crm,vendor_banking_change_requests,table,updated_at,16,timestamp with time zone,NO,Timestamp with timezone when the change request was last modified
crm,vendor_banking_details,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,vendor_banking_details,table,vendor_id,2,uuid,NO,Vendor this banking detail belongs to → crm.vendors.id
crm,vendor_banking_details,table,bank_name,3,character varying(100),NO,"Name of the bank (e.g., Standard Bank, FNB, ABSA)"
crm,vendor_banking_details,table,account_number,4,character varying(50),NO,Bank account number
crm,vendor_banking_details,table,branch_code,5,character varying(20),NO,Bank branch or universal code
crm,vendor_banking_details,table,account_type,6,character varying(30),YES,"Bank account type (Current, Savings, Cheque, etc.)"
crm,vendor_banking_details,table,swift_code,7,character varying(20),YES,SWIFT/BIC code for international payments
crm,vendor_banking_details,table,is_primary,8,boolean,NO,Whether this is the default banking detail for payments
crm,vendor_banking_details,table,is_active,9,boolean,NO,Whether this banking detail is currently active
crm,vendor_banking_details,table,created_at,10,timestamp with time zone,NO,Timestamp with timezone when the banking detail was created
crm,vendor_banking_details,table,updated_at,11,timestamp with time zone,NO,Timestamp with timezone when the banking detail was last modified
crm,vendor_groups,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,vendor_groups,table,code,2,character varying(30),NO,Unique short code for the vendor group
crm,vendor_groups,table,name,3,character varying(255),NO,Name of the vendor group
crm,vendor_groups,table,description,4,text,YES,Optional description of the vendor group purpose
crm,vendor_groups,table,is_active,5,boolean,NO,Whether this vendor group is currently active
crm,vendor_groups,table,created_at,6,timestamp with time zone,NO,Timestamp with timezone when the group was created
crm,vendor_groups,table,updated_at,7,timestamp with time zone,NO,Timestamp with timezone when the group was last modified
crm,vendors,table,id,1,uuid,NO,"Primary key (UUID, auto-generated)"
crm,vendors,table,code,2,character varying(20),NO,"Unique vendor/supplier account code (e.g., VEND001)"
crm,vendors,table,name,3,character varying(255),NO,Registered legal name of the vendor
crm,vendors,table,trading_name,4,character varying(255),YES,Trading-as name if different from the legal name
crm,vendors,table,email,5,character varying(255),YES,Primary email address for the vendor account
crm,vendors,table,phone,6,character varying(50),YES,Primary phone number for the vendor account
crm,vendors,table,vat_number,7,character varying(50),YES,South African VAT registration number
crm,vendors,table,registration_number,8,character varying(50),YES,Company registration number (CIPC)
crm,vendors,table,bank_name,9,character varying(100),YES,Primary bank name (legacy; prefer vendor_banking_details table)
crm,vendors,table,bank_account_number,10,character varying(50),YES,Primary bank account number (legacy; prefer vendor_banking_details table)
crm,vendors,table,bank_branch_code,11,character varying(20),YES,Primary bank branch/universal code (legacy; prefer vendor_banking_details table)
crm,vendors,table,bank_account_type,12,character varying(30),YES,Primary bank account type (legacy; prefer vendor_banking_details table)
crm,vendors,table,address,13,text,YES,Physical/postal address of the vendor
crm,vendors,table,contact_name,14,character varying(255),YES,Name of the primary contact person at the vendor
crm,vendors,table,contact_email,15,character varying(255),YES,Email of the primary contact person at the vendor
crm,vendors,table,contact_phone,16,character varying(50),YES,Phone of the primary contact person at the vendor
crm,vendors,table,payment_terms_days,17,character varying(10),YES,Deprecated — use payment_term_id instead; legacy payment terms in days
crm,vendors,table,payment_term_id,18,uuid,YES,Payment terms applied to this vendor → finance.payment_terms.id
crm,vendors,table,currency,19,character varying(3),YES,ISO 4217 transaction currency for the vendor (default: ZAR)
crm,vendors,table,categories,20,text[],YES,Text array of product/service categories the vendor supplies
crm,vendors,table,vendor_group_id,21,uuid,YES,Vendor group for reporting/classification → crm.vendor_groups.id
crm,vendors,table,is_active,22,boolean,NO,Whether the vendor account is active
crm,vendors,table,notes,23,text,YES,Free-text internal notes about the vendor
crm,vendors,table,deleted_at,24,timestamp with time zone,YES,Timestamp with timezone when the vendor was soft-deleted (NULL if active)
crm,vendors,table,created_at,25,timestamp with time zone,NO,Timestamp with timezone when the vendor record was created
crm,vendors,table,updated_at,26,timestamp with time zone,NO,Timestamp with timezone when the vendor record was last modified
finance,account_groups,table,id,1,uuid,NO,Primary key (UUID)
finance,account_groups,table,entity_id,2,uuid,NO,Owning entity/branch → core.branches.id
finance,account_groups,table,code,3,character varying(50),NO,Unique account group code within entity
finance,account_groups,table,name,4,character varying(200),NO,Display name for the account group
finance,account_groups,table,description,5,character varying(500),YES,Optional description of the account group
finance,account_groups,table,account_type,6,character varying(50),NO,"Financial statement classification (Asset, Liability, Equity, Revenue, Expense)"
finance,account_groups,table,sort_order,7,integer,NO,Display sort order within account type
finance,account_groups,table,is_active,8,boolean,NO,Whether the account group is active
finance,account_groups,table,created_at,9,timestamp with time zone,NO,Row creation timestamp with timezone
finance,account_groups,table,updated_at,10,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,accounting_periods,table,id,1,uuid,NO,Primary key (UUID)
finance,accounting_periods,table,name,2,character varying(100),NO,Period display name (e.g. January 2026)
finance,accounting_periods,table,code,3,character varying(20),NO,Unique period code (e.g. 2026-01)
finance,accounting_periods,table,period_number,4,character varying(5),YES,"Period number within fiscal year (1-12, or 13 for audit period)"
finance,accounting_periods,table,sequence_number,5,smallint,YES,Sequential position within fiscal year (1-13)
finance,accounting_periods,table,is_audit_period,6,character varying(5),YES,Whether this is a Period 13 audit/adjustment period (true/false as string)
finance,accounting_periods,table,start_date,7,date,NO,First day of the accounting period
finance,accounting_periods,table,end_date,8,date,NO,Last day of the accounting period
finance,accounting_periods,table,status,9,character varying(20),NO,"Period lifecycle status (Not yet Open, Open, Soft-Closed, Pending-Seal, Sealed)"
finance,accounting_periods,table,fiscal_year,10,character varying(10),NO,Fiscal year label string (e.g. 2026)
finance,accounting_periods,table,fiscal_year_id,11,uuid,YES,Parent fiscal year → finance.fiscal_years.id
finance,accounting_periods,table,soft_closed_by,12,uuid,YES,User who soft-closed the period
finance,accounting_periods,table,soft_closed_at,13,timestamp with time zone,YES,Timestamp with timezone when the period was soft-closed
finance,accounting_periods,table,hard_closed_by,14,uuid,YES,User who hard-closed the period
finance,accounting_periods,table,hard_closed_at,15,timestamp with time zone,YES,Timestamp with timezone when the period was hard-closed
finance,accounting_periods,table,seal_first_authoriser,16,uuid,YES,First authoriser for dual-authorisation seal
finance,accounting_periods,table,seal_first_authorised_at,17,timestamp with time zone,YES,Timestamp with timezone of first seal authorisation
finance,accounting_periods,table,seal_second_authoriser,18,uuid,YES,Second authoriser for dual-authorisation seal
finance,accounting_periods,table,seal_second_authorised_at,19,timestamp with time zone,YES,Timestamp with timezone of second seal authorisation
finance,accounting_periods,table,created_at,20,timestamp with time zone,NO,Row creation timestamp with timezone
finance,accounting_periods,table,updated_at,21,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,ap_accounting_setup,table,id,1,uuid,NO,Primary key (UUID)
finance,ap_accounting_setup,table,entity_id,2,uuid,NO,Entity this AP setup applies to (one row per entity) → core.branches.id
finance,ap_accounting_setup,table,payables_control,3,uuid,NO,AP control account (Trade Creditors) → finance.gl_accounts.id
finance,ap_accounting_setup,table,purchase_accrual,4,uuid,NO,Purchase accrual (GRN clearing) account → finance.gl_accounts.id
finance,ap_accounting_setup,table,vat_input_account,5,uuid,NO,Input VAT account for purchase tax → finance.gl_accounts.id
finance,ap_accounting_setup,table,discount_received_account,6,uuid,NO,Discount received income account → finance.gl_accounts.id
finance,ap_accounting_setup,table,purchase_price_variance,7,uuid,NO,Purchase price variance (PPV) account → finance.gl_accounts.id
finance,ap_accounting_setup,table,freight_accrual,8,uuid,NO,Freight accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,freight_variance,9,uuid,NO,Freight variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_1_account,10,uuid,NO,Extra cost 1 accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_2_account,11,uuid,NO,Extra cost 2 accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_3_account,12,uuid,NO,Extra cost 3 accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_4_account,13,uuid,NO,Extra cost 4 accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_5_account,14,uuid,NO,Extra cost 5 accrual account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_variance_1,15,uuid,NO,Extra cost 1 variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_variance_2,16,uuid,NO,Extra cost 2 variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_variance_3,17,uuid,NO,Extra cost 3 variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_variance_4,18,uuid,NO,Extra cost 4 variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_variance_5,19,uuid,NO,Extra cost 5 variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,returned_goods_payable,20,uuid,NO,Returned goods payable account → finance.gl_accounts.id
finance,ap_accounting_setup,table,returned_goods_variance,21,uuid,NO,Returned goods variance account → finance.gl_accounts.id
finance,ap_accounting_setup,table,foreign_exchange_gain_loss,22,uuid,NO,Realised FX gain/loss account for AP → finance.gl_accounts.id
finance,ap_accounting_setup,table,rounding_account,23,uuid,NO,Rounding differences account → finance.gl_accounts.id
finance,ap_accounting_setup,table,withholding_tax_payable,24,uuid,NO,Withholding tax payable account → finance.gl_accounts.id
finance,ap_accounting_setup,table,extra_cost_label_1,25,character varying(100),YES,Custom label for extra cost 1 (default: Extra Cost 1)
finance,ap_accounting_setup,table,extra_cost_label_2,26,character varying(100),YES,Custom label for extra cost 2 (default: Extra Cost 2)
finance,ap_accounting_setup,table,extra_cost_label_3,27,character varying(100),YES,Custom label for extra cost 3 (default: Extra Cost 3)
finance,ap_accounting_setup,table,extra_cost_label_4,28,character varying(100),YES,Custom label for extra cost 4 (default: Extra Cost 4)
finance,ap_accounting_setup,table,extra_cost_label_5,29,character varying(100),YES,Custom label for extra cost 5 (default: Extra Cost 5)
finance,ap_accounting_setup,table,created_by,30,uuid,YES,User who created the setup → core.users.id
finance,ap_accounting_setup,table,updated_by,31,uuid,YES,User who last updated the setup → core.users.id
finance,ap_accounting_setup,table,created_at,32,timestamp with time zone,NO,Row creation timestamp with timezone
finance,ap_accounting_setup,table,updated_at,33,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,ar_accounting_setup,table,id,1,uuid,NO,Primary key (UUID)
finance,ar_accounting_setup,table,entity_id,2,uuid,NO,Entity this AR setup applies to (one row per entity) → core.branches.id
finance,ar_accounting_setup,table,receivables_control,3,uuid,NO,AR control account (Trade Debtors) → finance.gl_accounts.id
finance,ar_accounting_setup,table,revenue_account,4,uuid,NO,Default revenue account for sales → finance.gl_accounts.id
finance,ar_accounting_setup,table,vat_output_account,5,uuid,NO,Output VAT account for sales tax → finance.gl_accounts.id
finance,ar_accounting_setup,table,discount_allowed_account,6,uuid,NO,Discount allowed expense account → finance.gl_accounts.id
finance,ar_accounting_setup,table,bad_debt_expense,7,uuid,NO,Bad debt write-off expense account → finance.gl_accounts.id
finance,ar_accounting_setup,table,doubtful_debt_provision,8,uuid,NO,Provision for doubtful debts account → finance.gl_accounts.id
finance,ar_accounting_setup,table,interest_charged_revenue,9,uuid,NO,Interest charged on overdue accounts revenue → finance.gl_accounts.id
finance,ar_accounting_setup,table,deposit_liability,10,uuid,NO,Customer deposit liability account → finance.gl_accounts.id
finance,ar_accounting_setup,table,unearned_revenue,11,uuid,NO,Unearned/deferred revenue account → finance.gl_accounts.id
finance,ar_accounting_setup,table,sales_return_account,12,uuid,NO,Sales returns account → finance.gl_accounts.id
finance,ar_accounting_setup,table,freight_revenue_account,13,uuid,NO,Freight/delivery revenue account → finance.gl_accounts.id
finance,ar_accounting_setup,table,foreign_exchange_gain_loss,14,uuid,NO,Realised FX gain/loss account for AR → finance.gl_accounts.id
finance,ar_accounting_setup,table,rounding_account,15,uuid,NO,Rounding differences account → finance.gl_accounts.id
finance,ar_accounting_setup,table,write_off_account,16,uuid,NO,Small balance write-off account → finance.gl_accounts.id
finance,ar_accounting_setup,table,customer_on_account,17,uuid,YES,Customer on-account (unapplied receipts) account → finance.gl_accounts.id
finance,ar_accounting_setup,table,created_by,18,uuid,YES,User who created the setup → core.users.id
finance,ar_accounting_setup,table,updated_by,19,uuid,YES,User who last updated the setup → core.users.id
finance,ar_accounting_setup,table,created_at,20,timestamp with time zone,NO,Row creation timestamp with timezone
finance,ar_accounting_setup,table,updated_at,21,timestamp with time zone,NO,Row last-update timestamp with timezone
finance,assets_accounting_setup,table,id,1,uuid,NO,Primary key (UUID)
finance,assets_accounting_setup,table,entity_id,2,uuid,NO,Entity this asset accounting setup applies to (one row per entity) → core.branches.id
finance,assets_accounting_setup,table,under_insurance_factor,3,"numeric(7,4)",NO,"Under-insurance threshold factor: asset flagged when sum_insured < NBV * factor, Decimal(7,4). Default 1.0000"
finance,assets_accounting_setup,table,stale_cip_threshold_days,4,integer,NO,Number of days before a CIP (Capital in Progress) item is flagged as stale (default 180)
finance,assets_accounting_setup,table,default_asset_gl_account_id,5,uuid,YES,Entity-level default: asset cost GL account (fallback when class does not override)
finance,assets_accounting_setup,table,default_depreciation_expense_account_id,6,uuid,YES,Entity-level default: depreciation expense GL account
finance,assets_accounting_setup,table,default_accumulated_depreciation_account_id,7,uuid,YES,Entity-level default: accumulated depreciation GL account
finance,assets_accounting_setup,table,default_impairment_expense_account_id,8,uuid,YES,Entity-level default: IAS 36 impairment expense GL account
finance,assets_accounting_setup,table,default_impairment_reversal_account_id,9,uuid,YES,Entity-level default: IAS 36 impairment reversal GL account
finance,assets_accounting_setup,table,default_revaluation_reserve_account_id,10,uuid,YES,Entity-level default: IAS 16 revaluation reserve (equity) GL account
finance,assets_accounting_setup,table,default_revaluation_loss_account_id,11,uuid,YES,Entity-level default: revaluation loss (P&L) GL account
finance,assets_accounting_setup,table,default_revaluation_income_account_id,12,uuid,YES,Entity-level default: revaluation income (P&L) GL account
finance,assets_accounting_setup,table,default_cip_gl_account_id,13,uuid,YES,Entity-level default: Capital in Progress (CIP) GL account
finance,assets_accounting_setup,table,default_capex_accrual_gl_account_id,14,uuid,YES,Entity-level default: capex accrual GL account
finance,assets_accounting_setup,table,default_capex_variance_gl_account_id,15,uuid,YES,Entity-level default: capex variance GL account (used when expense_to_variance policy is active)
finance,assets_accounting_setup,table,capex_variance_policy,16,character varying(30),YES,"Capex variance posting policy (capitalise_to_cip, expense_to_variance)"
finance,assets_accounting_setup,table,default_intercompany_receivable_account_id,17,uuid,YES,Entity-level default: intercompany receivable GL account for inter-entity asset transfers
finance,assets_accounting_setup,table,default_intercompany_payable_account_id,18,uuid,YES,Entity-level default: intercompany payable GL account for inter-entity asset transfers
finance,assets_accounting_setup,table,default_sale_of_assets_account_id,19,uuid,YES,Entity-level default: sale of assets clearing GL account
finance,assets_accounting_setup,table,default_gain_on_disposal_account_id,20,uuid,YES,Entity-level default: gain on disposal of assets (P&L) GL account
finance,assets_accounting_setup,table,default_loss_on_disposal_account_id,21,uuid,YES,Entity-level default: loss on disposal of assets (P&L) GL account
finance,assets_accounting_setup,table,default_trade_in_clearing_account_id,22,uuid,YES,Entity-level default: trade-in clearing GL account
finance,assets_accounting_setup,table,default_donation_expense_account_id,23,uuid,YES,Entity-level default: donation expense GL account (asset donated out)
finance,assets_accounting_setup,table,default_insurance_claim_receivable_account_id,24,uuid,YES,Entity-level default: insurance claim receivable GL account
